RNI    4 8503151618 0000        4300eS                        TL            270  g
                 1                                               
PAG eP+  8503170012 4980        5780eS                        ALD       300 271 gg
RNI eP+  8503170012 5100        6050iS                        ALD       330 271 gg
CAV eP   8503170012 5120        6050eS                        ALD           271 gg
PANIeP-  8503170012 5300        6360eS                        ALD       310 271 gg
DDS eP+  8503170012 5500        6700eS                        ALD       300 271 gg
                 1                                              D
BOO iPC  8503170023 5530        5660iS                        FLD       140 272 gg
BAD eP   8503170023 5680        5970iS                        FLD       150 272 gg
BUA eP   8503170023 5690        5960eS                        FLD       150 272 gg
COLIeP 3 8503170023 5930        6430eS 3                      FLD       160 272 gg
DRE eP 3 8503170024 0070         750eS 3                      FLD       150 272 gg
                 1                                              D
CEY eP   8503170118 3860        4580eS                        SLD           273 gg
LJU iP   8503170118 4060        4960eS                        SLD           273 gg
ZAG    4 8503170118 0000        5060iS 3                      SLD           273  g
TRI eP   8503170118 4680        5990iS                        SLD           273 gg
VOY iP   8503170118 4660        6160iS                        SLD           273 gg
COLIeP   8503170118 5280        7330eS                        SLD       500 273 gg
RBL eP   8503170118 5500                                      SLD           273 g
UDI eP   8503170118 5430        7550eS                        SLD       500 273 gg
BAD eP   8503170118 5510        7730eS                        SLD       510 273 gg
BUA eP   8503170118 5690        7950eS                        SLD       490 273 gg
BOO eP   8503170118 5710        8100eS                        SLD       500 273 gg
ZOU eP   8503170119 0070        2650eS                        SLD       500 273 gg
RCL eP   8503170119 0090        2750eS                        SLD       500 273 gg
CAE eP   8503170119 0120        2940eS                        SLD       570 273 gg
                 1                                              D
BOO iPC  8503171128 0260         370iS                        FLD       150 274 gg
BUA eP   8503171128 0350         570eS                        FLD       180 274 gg
BAD eP   8503171128 0440         700eS                        FLD       170 274 gg
ZOU eP   8503171128 0660        1070iS                        FLD       160 274 gg
DRE eP 3 8503171128 0910        1640eS 3                      FLD       180 274 gg
                 1                                              D
ERT iPC  8503180106 1810                                      FLD           275 g
RCL eP   8503180106 1860        2110iS                        FLD       210 275 gg
CAE eP   8503180106 1960        2260iS                        FLD       200 275 gg
MPRIeP   8503180106 2290        2850eS                        FLD           275 gg
BOO eP   8503180106 2400        3070eS                        FLD       210 275 gg
BUA eP   8503180106 2440        3140eS                        FLD       210 275 gg
ZOU eP   8503180106 2550        3240eS                        FLD       210 275 gg
BAD eP   8503180106 2570        3400eS                        FLD       200 275 gg
                 1                                              D
BOO iPD  8503180722 1380        1550iS                        FLD       380 276 gg
BUA iPC  8503180722 1410        1580iS                        FLD       370 276 gg
BAD iPC  8503180722 1460        1650iS                        FLD       380 276 gg
COLIiP-  8503180722 1720        2130iS                        FLD       370 276 gg
UDI iP-  8503180722 1700        2090iS                        FLD           276 gg
ZOU iP-  8503180722 1790        2250iS                        FLD       340 276 gg
RCL eP   8503180722 1920        2550iS                        FLD       370 276 gg
DRE eP   8503180722 1940        2580iS                        FLD       400 276 gg
                 1                                              D
RNI eP   8503191041 2000        2130iS                        TL         70 277 gg
                 1                                               
PANIiPD  8503191328 2620        2790iS                        TL        100 278 gg
DDS eP+  8503191328 2910        3350eS                        TL        100 278 gg
                 1                                               
BOO iPC  8503201313 1710        1810iS                        FLD        50 279 gg
BUA eP   8503201313 1720        1850eS                        FLD        50 279 gg
BAD iPD  8503201313 1750        1910iS                        FLD        50 279 gg
                 1                                              D
PANIeP-  8503201602 3360        3590eS                        TL         60 280 gg
                 1                                               
PANIiPD  8503201602 4090        4250iS                        TL        130 281 gg
DDS eP+  8503201602 4410        4770eS                        TL        130 281 gg
CAV iPD  8503201602 4460        4880eS                        TL        130 281 gg
RNI    4 8503201602 0000        5600eS                        TL            281  g
                 1                                               
BOO iP+  8503211606 0400         570eS                        FL         80 282 gg
BAD iP-  8503211606 0440         650eS                        FL         80 282 gg
BUA eP   8503211606 0520         820eS                        FL            282 gg
ZOU    4 8503211606 0000        1030eS                        FL            282  g
                 1                                               
BOO eP   8503212003 0180         300iS                        FLD        80 283 gg
MPRIiP-  8503212003 0230         400eS                        FLD           283 gg
BUA eP   8503212003 0270         510eS                        FLD       100 283 gg
BAD eP   8503212003 0330         610eS                        FLD       100 283 gg
ZOU eP   8503212003 0550         980iS                        FLD        90 283 gg
                 1                                              D
DRE eP   8503220015 1310        1660iS                        SLD       130 284 gg
BAD iP-  8503220015 1350        1700iS                        SLD       120 284 gg
BUA eP   8503220015 1460        1920eS                        SLD       120 284 gg
BOO iP+  8503220015 1460        1890eS                        SLD       130 284 gg
ZOU iP-  8503220015 1760        2480eS                        SLD       140 284 gg
                 1                                              D
BOO iPC  8503220308 5140        5370iS                        FLD       270 285 gg
ZOU iPD  8503220308 5190        5460iS                        FLD       290 285 gg
POBIiPD  8503220308 5220                                      FLD           285 g
MPRIiPD  8503220308 5270        5630iS                        FLD           285 gg
BUA eP   8503220308 5300        5710iS                        FLD       260 285 gg
BAD eP   8503220308 5320        5730iS                        FLD       260 285 gg
RCL eP   8503220308 5660                                      FLD           285 g
DRE eP   8503220308 5730        6480eS                        FLD       290 285 gg
CAE    4 8503220309 0000        7020eS                        FLD           285  g
                 1                                              D
BOO iPD  8503221011 2210        2340iS                        FLD        90 286 gg
MPRIiPD  8503221011 2280        2460eS                        FLD        80 286 gg
BAD    4 8503221011 0000        2680eS                        FLD           286  g
ZOU eP   8503221011 2610        3030eS                        FLD       100 286 gg
                 1                                              D
PAG iPC  8503221026 5440                                      TLD       310 287 g
PANIiPD  8503221026 5580        5820iS                        TLD       330 287 gg
DDS iPC  8503221026 5810        6070iS                        TLD       350 287 gg
CAV iPC  8503221026 5810                                      TLD       340 287 g
CTI eP   8503221027 0000        6550iS                        TLD           287 gg
RNI iP   8503221027 0060         630iS                        TLD       300 287 gg
BALIiPC  8503221027 0100         650iS                        TLD       320 287 gg
                 1                                              D
ZAG eP   8503222343 4910        5500eS                        SLD           288 gg
CEY eP   8503222343 5670        6870iS                        SLD           288 gg
LJU iPC  8503222343 5740        6710eS                        SLD           288 gg
TRI iPC  8503222344 0510        2170iS                        SLD           288 gg
DRE eP   8503222344 0740        2930iS                        SLD           288 gg
COLIeP   8503222344 1120        3500eS                        SLD           288 gg
BAD eP   8503222344 1240        3650eS                        SLD           288 gg
BOO eP   8503222344 1420        3950eS                        SLD       700 288 nn
ZOU eP   8503222344 1680        4570iS                        SLD           288 nn
RCL eP   8503222344 1840        4700eS                        SLD       800 288 nn
CAE eP   8503222344 1870        4790eS                        SLD           288 nn
                 1                                              D
BOO iP+  8503222355 0770         910iS                        FLD       130 289 gg
BAD iP-  8503222355 0800         950iS                        FLD       120 289 gg
ZOU eP 3 8503222355 1240        1740eS 3                      FLD       130 289 gg
DRE    4 8503222355 0000        1860eS 2                      FLD           289  g
                 1                                              D
BOO iPD  8503230515 4630        4710iS                        FL         60 290 gg
ZOU eP 4 8503230515 5090        5540eS 4                      FL         70 290 gg
                 1                                               
LJU eP   8503231738 5820        7300iS                        OLD           291 gg
DRE eP   8503231738 5890        7470iS                        OLD       540 291 gg
VOY eP   8503231739 0010        1540iS                        OLD           291 gg
ZOU eP   8503231739 0010        1700iS                        OLD       570 291 gg
BAD eP   8503231739 0140        2020iS                        OLD       490 291 gg
COLIeP   8503231739 0170        2100eS                        OLD       510 291 gg
BOO eP   8503231739 0150        2030eS                        OLD       530 291 gg
MPRIeP   8503231739 0400        2290eS                        OLD       500 291 gg
CEY eP   8503231739 0520        2340eS                        OLD           291 gg
RCL eP   8503231739 0810        3290eS                        OLD       500 291 gg
CAE eP   8503231739 1280        3910eS                        OLD       490 291 gg
                 1                                              D
BOO iPC  8503231751 3730        3920iS                        FLD       100 292 gg
MPRIiP-  8503231751 3800        4050eS                        FLD       110 292 gg
ZOU iPD  8503231751 3900        4220iS                        FLD       100 292 gg
                 1                                              D
BOO iP+  8503231916 1460        1810iS                        FL        110 293 gg
                 1                                               
BOO eP   8503232215 2940        3080iS                        FLD        60 294 gg
MPRIiP+  8503232215 2990        3190eS                        FLD        60 294 gg
BUA    4 8503232215 0000        3250eS                        FLD           294  g
ZOU eP   8503232215 3320        3740eS                        FLD        70 294 gg
                 1                                              D
ZOU iPC  8503232337 2650                                      FLD       360 295 g
BOO iP-  8503232337 2810        3200iS                        FLD       340 295 gg
MPRIeP   8503232337 2990        3480eS                        FLD       310 295 gg
BAD eP   8503232337 3030        3540eS                        FLD       330 295 gg
BUA eP   8503232337 3070        3550eS                        FLD       320 295 gg
COLIeP   8503232337 3320        4040eS                        FLD       320 295 gg
RCL eP   8503232337 3370        4110eS                        FLD       300 295 gg
DRE eP   8503232337 3430        4260eS                        FLD       310 295 gg
                 1                                              D
BOO eP-  8503240127 4940        5060iS                        FL         70 296 gg
MPRI   4 8503240127 0000        5260iS                        FL            296  g
BUA eP   8503240127 5100        5370eS                        FL            296 gg
ZOU eP   8503240127 5200        5570eS                        FL         80 296 gg
                 1                                               
PANIiPD  8503251632 5660        5840eS                        TL         80 297 gg
DDS eP   8503251632 5940                                      TL         80 297 g
CAV eP   8503251632 5940        6310eS                        TL         80 297 gg
RNI    4 8503251632 0000        7080eS                        TL            297  g
                 1                                               
PANIiPD  8503251702 1190        1380iS                        TL         80 298 gg
CAV eP   8503251702 1450        1860eS                        TL         80 298 gg
DDS eP   8503251702 1470        1870eS                        TL         80 298 gg
RNI    4 8503251702 0000        2530eS                        TL            298  g
                 1                                               
PANIiPD  8503251703 2230        2470iS                        TLD       280 299 gg
PAG iPC  8503251703 2220        2440iS                        TLD           299 gg
CAV iPD  8503251703 2480        2910iS                        TLD       280 299 gg
DDS iPC  8503251703 2490        2830iS                        TLD       280 299 gg
RNI eP   8503251703 2820        3550eS                        TLD       270 299 gg
BALIeP   8503251703 2820        3540eS                        TLD       260 299 gg
                 1                                              D
BOO eP-  8503252031 4330        4470iS                        FLD       100 300 gg
MPRI   4 8503252031 0000        4780eS                        FLD           300  g
ZOU eP   8503252031 4660        5080eS                        FLD       100 300 gg
DRE eP 3 8503252031 4870        5520eS 3                      FLD       110 300 gg
                 1                                              D
CEY eP   8503261620 2690        3430iS                        CLD           301 gg
TRI    4 8503261620 0000        4140iS                        CLD           301  g
DRE eP   8503261620 4050        5640eS                        CLD       550 301 gg
BAD eP   8503261620 4410        6460eS                        CLD           301 gg
MPRIeP   8503261620 4630        6880eS                        CLD       530 301 gg
ZOU eP   8503261620 4980        7400eS                        CLD       500 301 gg
                 1                                              D
ZOU iPC  8503261654 3860        3920iS                        FL         60 302 gg
                 1                                               
BAD iP   8503261713 5340        5480iS                        FL         80 303 gg
BOO eP   8503261713 5510        5730eS                        FL         80 303 gg
MPRI   4 8503261713 0000        6020iS                        FL            303  g
ZOU    4 8503261713 0000        6460eS                        FL            303  g
                 1                                               
PAG eP+  8503261835 5630        5860eS                        TLD       180 304 gg
PANIiPD  8503261835 5660        5890eS                        TLD       170 304 gg
CAV eP-  8503261835 5860        6270eS                        TLD       170 304 gg
DDS eP   8503261835 5910        6350eS                        TLD       170 304 gg
                 1                                              D
FOA iPC  8503270021 4230                                      FLD           305 g
ZOU iPC  8503270021 4300        4540iS                        FLD       150 305 gg
BOO eP   8503270021 4480        4940eS                        FLD       150 305 gg
MPRI   4 8503270021 0000        5030eS                        FLD           305  g
RCL    4 8503270021 0000        5280eS                        FLD           305  g
                 1                                              D
BALIiPD  8503271056 0860        1070iS                        TLD       250 306 gg
DDS eP+  8503271056 0970        1300iS                        TLD       290 306 gg
RNI eP+  8503271056 1290        1870eS                        TLD       260 306 gg
PANIiPD  8503271056 1290        1860eS                        TLD       250 306 gg
                 1                                              D
PANIiPD  8503271535 3840        4020iS                        TL         90 307 gg
DDS iPC  8503271535 4120        4540eS                        TL         80 307 gg
                 1                                               
PANIiPD  8503271614 2500        2660iS                        TL        130 308 gg
DDS eP+  8503271614 2810        3200iS                        TL        110 308 gg
                 1                                               
PANIiPD  8503271640 0130         320iS                        TLD       250 309 gg
PAG eP+  8503271640 0210         460eS                        TLD       210 309 gg
CAV eP-  8503271640 0380         770eS                        TLD       200 309 gg
DDS iPC  8503271640 0420         800eS                        TLD       200 309 gg
                 1                                              D
FVI eP   8503280759 1980        2200eS                        FLD           310 gg
ZOU iPC  8503280759 2060                                      FLD       300 310 g
BOO iP+  8503280759 2250        2740iS                        FLD       270 310 gg
MPRIeP+  8503280759 2260        2750iS                        FLD       270 310 gg
RCL eP   8503280759 2320        2910eS                        FLD       260 310 gg
BAD eP   8503280759 2520        3160iS                        FLD           310 gg
DRE eP   8503280759 2980        4050eS                        FLD       300 310 gg
                 1                                              D
PANIiPD  8503281409 4530        4750iS                        TLD       280 311 gg
CAV iPD  8503281409 4640        4970iS                        TLD       270 311 gg
DDS iPC  8503281409 4810        5270iS                        TLD       280 311 gg
RNI eP   8503281409 5120        5810eS                        TLD       270 311 gg
                 1                                              D
BALIiPD3 8503281746 4000        4150iS                        TLD           312 gg
DDS iPC  8503281746 4140        4420iS                        TLD       360 312 gg
RNI iPD  8503281746 4300        4710iS                        TLD       380 312 gg
PANIiPC  8503281746 4430        4940iS                        TLD       320 312 gg
CAV eP 3 8503281746 4850        5710iS                        TLD       380 312 gg
                 1                                              D
ZOU eP   8503290034 0540         780iS                        FL         80 313 gg
                 1                                               
BAD iPC  8503290034 2190        2390iS                        FLD       110 314 gg
BOO iPD  8503290034 2230        2460iS                        FLD       110 314 gg
BUA eP   8503290034 2270        2550eS                        FLD       120 314 gg
DRE eP   8503290034 2530        3050eS                        FLD       110 314 gg
ZOU eP   8503290034 2630        3170eS                        FLD       120 314 gg
                 1                                              D
FOA eP   8503280119 0170         340eS                        FL            315 gg
                 1                                               
BOO iPC  8503290143 5500        5670iS                        FLD        90 316 gg
BUA iPC  8503290143 5670        5930eS                        FLD        90 316 gg
ZOU eP-  8503290143 5720        6040iS                        FLD       100 316 gg
BAD eP-  8503290143 5750        6100eS                        FLD       100 316 gg
                 1                                              D
BAD iPD  8503290158 4430        4570iS                        FL         60 317 gg
BOO iPD  8503290158 4450        4650iS                        FL         60 317 gg
BUA eP   8503290158 4520        4760iS                        FL            317 gg
                 1                                               
BOO iPC  8503290604 3320        3480iS                        FLD       160 318 gg
MPRIeP-  8503290604 3430        3680iS                        FLD       140 318 gg
BUA iPC  8503290604 3510        3820eS                        FLD       120 318 gg
BAD iPC  8503290604 3530        3870eS                        FLD       140 318 gg
ZOU iPD  8503290604 3550        3910iS                        FLD       170 318 gg
COLIiPD  8503290604 3790        4320iS                        FLD       140 318 gg
                 1                                              D
PAG iPD  8503290914 2940        3110eS                        TLD       170 319 gg
PANIiPD  8503290914 3060        3310eS                        TLD       170 319 gg
DDS eP   8503290914 3280        3730eS                        TLD       160 319 gg
                 1                                              D
BAD iPC  8503291214 3730        3860iS                        FLD       150 320 gg
COLIeP   8503291214 3900        4140eS                        FLD       130 320 gg
BOO eP   8503291214 3880        4120iS                        FLD       130 320 gg
DRE eP   8503291214 4120        4540eS                        FLD       160 320 gg
ZOU iPC  8503291214 4300        4910eS                        FLD       150 320 gg
                 1                                              D
BAD iPD  8503291324 4760        4900iS                        FLD       230 321 gg
BOO iPC  8503291324 4810        4990iS                        FLD       200 321 gg
BUA iPD  8503291324 4870        5090eS                        FLD       220 321 gg
COLIiPC  8503291324 5010        5370iS                        FLD       210 321 gg
MPRIeP   8503291324 4980        5340iS                        FLD       220 321 gg
DRE eP   8503291324 5180        5640iS                        FLD       220 321 gg
ZOU iPD  8503291324 5200        5710iS                        FLD       190 321 gg
                 1                                              D
PAG iPC  8503291632 4050        4400eS                        TLD       150 322 gg
PANIiPD  8503291632 4070        4410eS                        TLD       190 322 gg
CAV iPD  8503291632 4320        4740eS                        TLD       170 322 gg
DDS eP+  8503291632 4330        4740eS                        TLD       160 322 gg
                 1                                              D
RNI iP+  8503291650 2290        2740iS                        TL        230 323 gg
                 1                                               
PAG iPC  8503291655 3300        3470iS                        TLD       130 324 gg
PANIiPD  8503291655 3350        3560eS                        TLD       140 324 gg
CAV iPD  8503291655 3590        3980eS                        TLD       140 324 gg
DDS eP+  8503291655 3610        4070eS 3                      TLD       130 324 gg
                 1                                              D
DDS eP-  8503300220 3210        4530iS                        VLD       470 325 gg
SAV eP   8503300220 3570                                      VLD           325 g
PANIeP+  8503300220 3510        5080iS                        VLD       440 325 gg
CTI eP   8503300220 3620        5100eS                        VLD           325 gg
RNI eP-  8503300220 3600        5230eS                        VLD       450 325 gg
PAG    4 8503300220 0000        5430eS                        VLD           325  g
CAV eP   8503300220 4000        5800eS                        VLD       430 325 gg
FVI eP   8503300220 5150        7600iS                        VLD           325 gg
                 1                                              D
BOO eP-  8503310551 3880        4210iS                        FLD       180 326 gg
ZOU iPC  8503310551 3940        4320iS                        FLD       190 326 gg
BAD iPD  8503310551 3950        4360eS                        FLD       200 326 gg
BUA eP   8503310551 4000        4480eS                        FLD       200 326 gg
COLIiPD  8503310551 4210        4800eS                        FLD       210 326 gg
DRE eP   8503310551 4260        4900eS                        FLD       200 326 gg
                 1                                              D
DRE eP-  8503311820 4340        5990iS                        CLD       530 327 gg
BAD eP   8503311820 4610        6550eS                        CLD       540 327 gg
BUA eP-  8503311820 4650        6610eS                        CLD       520 327 gg
MPRIeP-  8503311820 4760        6830eS                        CLD       490 327 gg
BOO eP+  8503311820 4770        6840eS                        CLD       540 327 gg
RCL eP   8503311820 4860        7030eS                        CLD       520 327 gg
CAE eP   8503311820 4880        7040eS                        CLD       490 327 gg
ZOU eP-  8503311820 5170        7540iS                        CLD       530 327 gg
                 1                                              D
BOO iPC  8503311904 2650        2780iS                        FLD       110 328 gg
BAD iPC  8503311904 2750        3010iS                        FLD       110 328 gg
BUA iPC  8503311904 2790        3050eS                        FLD       100 328 gg
MPRI   4 8503311904 0000        3170eS                        FLD           328  g
ZOU iPD  8503311904 2950        3430iS                        FLD       120 328 gg
COLIiP+  8503311904 3010        3470eS                        FLD       150 328 gg
DRE eP   8503311904 3170        3730eS                        FLD       150 328 gg
                 1                                              D
MPRIiPC  8503312239 2490        2670iS                        FLD       320 329 gg
BOO iPD  8503312239 2530        2740iS                        FLD       300 329 gg
BUA iPD  8503312239 2620        2890eS                        FLD       320 329 gg
BAD eP   8503312239 2730        3120iS                        FLD       360 329 gg
ZOU iP-  8503312239 2780        3190iS                        FLD       320 329 gg
RCL eP   8503312239 2810        3230eS                        FLD       380 329 gg
COLIeP-  8503312239 3000        3610eS                        FLD       390 329 gg
DRE eP   8503312239 3210        3980eS                        FLD       390 329 gg
                 1                                              D
BAD iP+  8504010805 0703         810iS                        FL         60 330 gg
                 1                                               
RCL iP-  8504010806 3230        3370iS                        FL        100 331 gg
                 1                                               
POBIiPD  8504012038 1500                                      FLD           332 g
ZOU iPD  8504012038 1680        1930iS                        FLD       540 332 gg
BOO eP-  8504012038 1780        2170iS                        FLD       530 332 gg
RBL eP   8504012038 1900        2350eS                        FLD           332 gg
FOA iP   8504012038 1900        2400iS                        FLD           332 gg
BAD iPC  8504012038 1930        2430iS                        FLD       500 332 gg
BUA eP+  8504012038 2010        2580iS                        FLD       530 332 gg
MPRIeP-  8504012038 1970        2530iS                        FLD       470 332 gg
COLIeP-  8504012038 2170        2960iS                        FLD       500 332 gg
DRE eP-  8504012038 2250        3080iS                        FLD       510 332 gg
TRI    4 8504012038 0000        4500eS                        FLD           332  g
SCE eP   8504012038 3480                                      FLD           332 g
CAV eP-  8504012038 3670        5650eS                        FLD       490 332 gg
PANIeP-  8504012038 4030        6080eS                        FLD       470 332 gg
PAG eP   8504012038 4310        6590eS                        FLD       500 332 gg
DDS eP-  8504012038 4280        6470eS                        FLD       530 332 gg
RNI    4 8504012038 0000        7380eS                        FLD           332  g
                 1                                              D
BALIeP-  8504021058 0120         280iS                        TLD       110 333 gg
DDS eP+  8504021058 0270         540iS                        TLD       130 333 gg
RNI eP+3 8504021058 0530        1060eS 3                      TLD       120 333 gg
                 1                                              D
RNI eP   8504021336 4500        6370eS                         L        580 334 gg
                 1                                               
BOO iPD  8504021336 5120        5240iS                        FLD           335 gg
BAD iPC  8504021336 5130        5300iS                        FLD       482 335 gg
MPRIiP+  8504021336 5240        5510eS                        FLD       457 335 gg
COLIeP-  8504021336 5360        5740eS                        FLD           335 gg
RBL eP   8504021336 5500        6100eS                        FLD           335 gg
DRE eP   8504021336 5570        6180eS                        FLD       515 335 gg
FVI eP   8504021336 5720        6320eS                        FLD           335 gg
                 1                                              D
COLIiP 2 8504021336 5650        6050eS 2                      FL        210 336 gg
                 1                                               
BOO iPD  8504021338 0740         860eS                        FLD           337 gg
BAD ePC  8504021338 0750         920eS                        FLD       500 337 gg
MPRIiPC  8504021338 0870        1130eS                        FLD       425 337 gg
COLIiP-  8504021338 0980        1360eS                        FLD       320 337 gg
POBIiP   8504021338 1000                                      FLD           337 g
RBL eP   8504021338 1050        1600eS                        FLD           337 gg
DRE eP   8504021338 1210        1760eS                        FLD       455 337 gg
RCL eP   8504021338 1330        1960eS                        FLD           337 gg
FVI eP   8504021338 1400        2000eS                        FLD           337 gg
CTI eP   8504021338 2600        4350eS                        FLD           337 gg
CAV eP   8504021338 3020        4690iS                        FLD       360 337 gg
PANIeP   8504021338 3170        5050eS                        FLD       330 337 gg
DDS eP   8504021338 3320        5340eS                        FLD       340 337 gg
PAG    4 8504021338 0000        5630eS                        FLD           337  g
                 1                                              D
PANIiPD  8504021528 3760        3950iS                        TL        150 338 gg
DDS iPC  8504021528 4040        4430eS                        TL        150 338 gg
                 1                                               
BALIiPD  8504031224 3490        3750iS                        LLD       460 339 gg
RNI eP+  8504031224 3650        4060iS                        LLD       470 339 gg
SAV iP   8504031224 3680        4100iS                        LLD           339 gg
DDS iPC  8504031224 3930        4620iS                        LLD       450 339 gg
PAG eP+3 8504031224 4100        4840iS                        LLD       380 339 gg
PANIeP-  8504031224 4230        5070iS 3                      LLD       400 339 gg
CAV    4 8504031224 0000        5730iS 2                      LLD           339  g
                 1                                              D
BAD iPC  8504031251 0390                                      FLD       140 340 g
BUA eP+  8504031251 0540         750eS                        FLD           340 gg
BOO iPD  8504031251 0540         770iS                        FLD       140 340 gg
COLIeP-  8504031251 0580         870iS                        FLD       120 340 gg
DRE eP   8504031251 0820        1240eS                        FLD       150 340 gg
ZOU eP-  8504031251 0960        1500eS                        FLD       150 340 gg
                 1                                              D
MPRIeP   8504031359 2330        2680eS                        FLD       110 341 gg
RCL eP   8504031359 2420        2750eS                        FLD       110 341 gg
ZOU eP-  8504031359 2730        3340eS                        FLD       110 341 gg
                 1                                              D
CAE iPC  8504031502 3060        3170iS 3                      FL        150 342 gg
RCL eP   8504031502 3520        4000eS                        FL        150 342 gg
                 1                                               
PANIiPD  8504031517 4580        4790iS                        TED       130 343 gg
PAG eP 2 8504031517 4700        5020eS 2                      TED       100 343 gg
CAV eP 3 8504031517 4840        5230iS                        TED           343 gg
DDS iPC  8504031517 4860        5250eS                        TED       120 343 gg
                 1                                              D
TRI eP   8504111309 0970        1330iS                        SLD       300 344 gg
CEY eP   8504111309 1050        1460iS                        SLD           344 gg
VOY eP   8504111309 1330                                      SLD           344 g
                 1                                              D
PAG eP+  8504031609 0510         720iS                        TLD        80 345 gg
PANIiPD  8504031609 0500         720iS                        TLD       110 345 gg
CAV eP   8504031609 0700        1080iS                        TLD        90 345 gg
DDS eP+  8504031609 0770        1180eS                        TLD       110 345 gg
                 1                                              D
PAG iPC  8504041631 1590        1820iS                        TED       110 346 gg
PANIiPD  8504041631 1630        1880iS                        TED       130 346 gg
DDS iP+3 8504041631 1880        2290eS 3                      TED       120 346 gg
CAV eP 3 8504041631 1870        2280eS                        TED       100 346 gg
                 1                                              D
TRI iPD  8504111329 4600        4990iS                        SLD       300 347 gg
CEY eP   8504111329 4620        5030iS                        SLD           347 gg
VOY eP   8504111329 4790        5380iS                        SLD           347 gg
                 1                                              D
DRE iPC  8504051059 1860        2190iS                        SLD       230 348 gg
COLIeP+  8504051059 2020        2520eS                        SLD       200 348 gg
BAD eP-  8504051059 2300        2920iS                        SLD       180 348 gg
TRI eP   8504051059 2330        2930iS                        SLD           348 gg
BUA eP-  8504051059 2430        3160eS                        SLD       180 348 gg
BOO eP   8504051059 2510        3330eS                        SLD       180 348 gg
                 1                                              D
ZOU iPD  8504051214 4170        4370iS 3                      FLD       230 349 gg
POBIeP   8504051214 4240        4530eS                        FLD           349 gg
BOO eP-  8504051214 4280        4580iS                        FLD       220 349 gg
BUA    4 8504051214 0000        4990eS                        FLD           349  g
BAD eP-  8504051214 4490        5000iS                        FLD       190 349 gg
DRE eP   8504051214 4920        5700iS                        FLD       190 349 gg
                 1                                              D
FOA iP   8504060516 4770        5170iS                        FL            350 gg
                 1                                               
CAV eP   8504061941 1380        1590iS                        TL         70 351 gg
                 1                                               
PANIeP   8504061941 4550        4640iS                        TL         90 352 gg
                 1                                               
PANIeP   8504061941 5510        5570iS                        TL         60 353 gg
                 1                                               
PANIeP   8504061942 4120        4180iS                        TL         60 354 gg
                 1                                               
BOO iPD  8504062025 2690        2910eS                        FLD       100 355 gg
ZOU iPD  8504062025 2710        2960iS                        FLD       110 355 gg
MPRIeP+  8504062025 2770        3080iS                        FLD       100 355 gg
BAD eP   8504062025 2950        3370eS                        FLD       100 355 gg
                 1                                              D
BAD iPC  8504070416 1900        2060iS                        FLD       140 356 gg
BUA eP+  8504070416 2010        2250iS                        FLD       140 356 gg
BOO iPC  8504070416 2000        2240iS                        FLD       140 356 gg
COLIeP+  8504070416 2070        2400eS                        FLD       140 356 gg
UDI eP-  8504070416 2170        2550eS                        FLD       170 356 gg
DRE iPC  8504070416 2240        2700eS                        FLD       150 356 gg
ZOU eP+  8504070416 2390        2990iS                        FLD       130 356 gg
                 1                                              D
RCL eP   8504070516 4650        4950eS                        FLD           357 gg
FOA eP   8504070516 4770        5170eS                        FLD           357 gg
ZOU eP+  8504070516 4890        5360iS                        FLD       210 357 gg
BOO eP   8504070516 4850        5360iS                        FLD           357 gg
BUA eP-  8504070516 5020        5560eS                        FLD       170 357 gg
BAD eP-  8504070516 5150        5780eS                        FLD       200 357 gg
COLI   4 8504070517 0000        6240eS                        FLD           357  g
                 1                                              D
BOO iPD  8504070632 4080        4230iS                        FLD       110 358 gg
BAD eP+  8504070632 4180        4400iS                        FLD       130 358 gg
BUA    4 8504070632 0000        4460eS                        FLD           358  g
MPRIeP+  8504070632 4230        4500eS                        FLD        90 358 gg
COLIeP+  8504070632 4430        4850eS                        FLD       100 358 gg
ZOU eP-  8504070632 4440        4860eS                        FLD       110 358 gg
DRE eP-  8504070632 4610        5180eS                        FLD       140 358 gg
                 1                                              D
BAD iPC  8504090801 4830        4960iS                        FLD       110 359 gg
BUA iPD  8504090801 4920        5140eS                        FLD        80 359 gg
BOO iPC  8504090801 4950        5170eS                        FLD        90 359 gg
COLIiPD  8504090801 4980        5250eS                        FLD       110 359 gg
DRE eP-  8504090801 5210        5610eS                        FLD       120 359 gg
                 1                                              D
CEY eP   8504091452 4770        5850eS                        CLD           360 gg
TRI eP   8504091452 4840        5830iS                        CLD           360 gg
LJU    4 8504091452 0000        6840eS                        CLD           360  g
DRE eP-  8504091452 5700        7410iS                        CLD       540 360 gg
COLIeP-  8504091452 5840        7640eS                        CLD       470 360 gg
BAD eP   8504091453 0030        2020iS                        CLD       450 360 gg
BUA eP-  8504091453 0110        2100eS                        CLD       460 360 gg
MPRIeP-  8504091453 0220        2280eS                        CLD       520 360 gg
BOO eP-  8504091453 0230        2320iS                        CLD       460 360 gg
RCL eP   8504091453 0350        2540eS                        CLD           360 gg
CAE eP-  8504091453 0380        2550eS                        CLD       470 360 gg
ZOU iPD  8504091453 0620        3010iS                        CLD       460 360 gg
                 1                                              D
PAG iPC  8504091623 2820        3010iS                        TED           361 gg
PANIiPD  8504091623 2870        3100iS                        TED       170 361 gg
