MPRIeP   7709260831 5570        5700iS                        FLD       146 508 gg
BOO iPD  7709260831 5640        5810iS                        FLD       101 508 gg
BUA eP   7709260831 5700        5970iS                        FLD       126 508 gg
BAD eP   7709260831 5860        6140iS                        FLD       106 508 gg
                 1                                              D
BOO iPD  7709260919 3980        4170iS                        FLD       108 509 gg
BUA eP   7709260919 4060        4340eS                        FLD       130 509 gg
BAD iPC  7709260919 4160        4520iS                        FLD       136 509 gg
COLIeP   7709260919 4410        4970eS                        FLD       108 509 gg
                 1                                              D
BOO iP   7709260941 1470        1530iS                        FLD       108 510 gg
MPRIeP   7709260941 1590        1780iS                        FLD        95 510 gg
BUA iP   7709260941 1580        1760iS                        FLD       101 510 gg
BAD eP   7709260941 1650        1890iS                        FLD       101 510 gg
                 1                                              D
MPRIeP   7709261330 3240        3400iS                        FLD       101 511 gg
BOO eP   7709261330 3290        3480iS                        FLD       110 511 gg
BUA eP   7709261330 3380        3650iS                        FLD        91 511 gg
BAD eP   7709261330 3480        3880iS                        FLD       101 511 gg
                 1                                              D
MPRIiPC  7709261408 1030        1170iS                        FLD       175 512 gg
BOO iPD  7709261408 1090        1270iS                        FLD       148 512 gg
BUA iPC  7709261408 1150        1420iS                        FLD       163 512 gg
BAD eP   7709261408 1260        1600iS                        FLD       161 512 gg
                 1                                              D
MPRIiPC  7709261643 1940        2070iS                        FL         30 513 gg
BOO eP   7709261643 2040        2230iS                        FL         40 513 gg
                 1                                               
MPRIeP   7709270032 4140        4270iS                        FLD       113 514 gg
BOO eP   7709270032 4220        4400eS                        FLD        80 514 gg
BUA eP   7709270032 4280        4560eS                        FLD       108 514 gg
BAD iP   7709270032 4450        4740iS                        FLD        88 514 gg
                 1                                              D
MPRIiPC  7709270407 3210        3350iS                        FLD       111 515 gg
BOO iPD  7709270407 3270        3460iS                        FLD        91 515 gg
BUA eP   7709270407 3380        3610iS                        FLD        80 515 gg
BAD eP   7709270407 3450        3780eS                        FLD        71 515 gg
                 1                                              D
MPRIiPC  7709270450 4630        4770iS                        FLD       148 516 gg
BOO iPD  7709270450 4680        4870iS                        FLD       162 516 gg
BUA iP   7709270450 4780        5030iS                        FLD       135 516 gg
BAD eP   7709270450 4900        5240iS                        FLD       140 516 gg
                 1                                              D
BOO eP   7709270511 1470        1630iS                        FLD       146 517 gg
BAD eP   7709270511 1550        1860iS                        FLD       151 517 gg
BUA eP   7709270511 1610        1920iS                        FLD       153 517 gg
MPRIeP   7709270511 1680        1950iS                        FLD       153 517 gg
COLIeP   7709270511 1800        2280eS                        FLD           517 gg
                 1                                              D
MPRIiPC  7709270854 2770        2880iS                        FLD       200 518 gg
BOO eP   7709270854 2840        3030iS                        FLD       200 518 gg
BUA eP   7709270854 2900        3200iS                        FLD       200 518 gg
BAD iPC  7709270854 3000        3350iS                        FLD       200 518 gg
COLIeP   7709270854 3260        3830eS                        FLD       200 518 gg
                 1                                              D
MPRIiPC  7709272017 2490        2610iS                        FLD       135 519 gg
BOO iPC  7709272017 2540        2700iS                        FLD       115 519 gg
BUA eP   7709272017 2600        2860iS                        FLD       123 519 gg
BAD eP   7709272017 2700        3030iS                        FLD        98 519 gg
COLIeP   7709272017 3000        3520eS                        FLD       105 519 gg
                 1                                              D
MPRIiP   7709272117 5550        5700iS                        FLD       195 520 gg
BOO iP   7709272117 5590        5770iS                        FLD       148 520 gg
BUA iP   7709272117 5660        5890iS                        FLD       131 520 gg
BAD eP   7709272117 5760        6070iS                        FLD       146 520 gg
UDI eP   7709272117 5980        6400eS                        FLD       160 520 gg
COLIeP   7709272118 0000         510eS                        FLD       103 520 gg
                 1                                              D
BOO eP   7709272336 1590        1800iS                        FLD        75 521 gg
BAD iPD  7709272336 1570        1800iS                        FLD       126 521 gg
BUA eP   7709272336 1670        2010iS                        FLD        90 521 gg
MPRIiPC  7709272336 1770        2130eS                        FLD        93 521 gg
COLIeP   7709272336 1750        2160eS                        FLD        83 521 gg
                 1                                              D
BAD iPD  7709280107 2370        2530iS                        FLD        98 522 gg
BOO iPC  7709280107 2390        2570iS                        FLD        90 522 gg
BUA ePC  7709280107 2480        2750iS                        FLD        96 522 gg
MPRIiPD  7709280107 2580        2930eS                        FLD        74 522 gg
                 1                                              D
MPRIiPC  7709280143 1600                                      FLD      1040 523 g
BOO iPD  7709280143 1670        1890iS                        FLD      1080 523 gg
BUA iPC  7709280143 1730        1950iS                        FLD      1010 523 gg
BAD iPC  7709280143 1840        2170iS                        FLD      1050 523 gg
UDI iPD  7709280143 2000        2450iS                        FLD           523 gg
COLIiPC  7709280143 2080        2630iS                        FLD       850 523 gg
TRI iPC  7709280143 2880        4100iS                        FLD           523 gg
LJU eP   7709280143 3450        5140iS                        FLD           523 gg
BHG eP   7709280143 4120                                      FLD           523 g
OGA iPC  7709280143 4260                                      FLD           523 g
MOA iPC  7709280143 4800        7300iS                        FLD           523 gg
                 1                                              D
MPRIiPC  7709280156 3910                                      FLD       520 524 g
BOO iPC  7709280156 3990        4150iS                        FLD       470 524 gg
BUA iPD  7709280156 4040        4250iS                        FLD       500 524 gg
BAD ePD  7709280156 4150        4500iS                        FLD       480 524 gg
UDI iPD  7709280156 4320        4750eS                        FLD       460 524 gg
COLIiPD  7709280156 4400        4950eS                        FLD       380 524 gg
TRI iPC  7709280156 5180        6360iS                        FLD           524 gg
LJU eP   7709280156 5930        7500iS                        FLD           524 gg
OGA iPD  7709280157 0530                                      FLD           524 g
BHG iPC  7709280157 0480                                      FLD           524 g
MOA eP   7709280157 1130        3700iS                        FLD           524 gg
                 1                                              D
MPRIiPC  7709280336 4010                                      FLD       162 525 g
BOO iPD  7709280336 4080        4260iS                        FLD       101 525 gg
BUA eP   7709280336 4150        4460iS                        FLD       196 525 gg
BAD ePC  7709280336 4300        4640eS                        FLD       177 525 gg
                 1                                              D
MPRIiPC  7709280417 3130        3230iS                        FLD       106 526 gg
BOO eP   7709280417 3160        3400iS                        FLD        98 526 gg
BUA eP   7709280417 3270        3490eS                        FLD        75 526 gg
BAD eP   7709280417 3390        3730iS                        FLD        68 526 gg
                 1                                              D
MPRIiPC  7709280503 0290         410iS                        FLD       138 527 gg
BOO iPD  7709280503 0370         550iS                        FLD       118 527 gg
BUA eP   7709280503 0450         680iS                        FLD       130 527 gg
BAD eP   7709280503 0550         840iS                        FLD       113 527 gg
                 1                                              D
BOO eP   7709280655 4730        4810iS                        FLD        98 528 gg
BUA eP   7709280655 4780        4920iS                        FLD        88 528 gg
MPRIeP   7709280655 4920        5120iS                        FLD        86 528 gg
                 1                                              D
MPRIeP   7709280745 5830        6020iS                        FLD       141 529 gg
BOO eP   7709280745 5950        6130iS                        FLD       131 529 gg
BUA eP   7709280745 5990        6260iS                        FLD       143 529 gg
BAD iP   7709280746 0120         430iS                        FLD       116 529 gg
                 1                                              D
MPRIiPC  7709280959 2840        2930iS                        FLD       312 530 gg
BOO iP   7709280959 2920        3090iS                        FLD       232 530 gg
BUA iPC  7709280959 2980        3230iS                        FLD       212 530 gg
BAD iPC  7709280959 3090        3430iS                        FLD       256 530 gg
UDI eP   7709280959 3250        3760iS                        FLD       270 530 gg
COLIiPC  7709280959 3340        3920iS                        FLD       206 530 gg
                 1                                              D
MPRIiPC  7709281114 0900        1000iS                        FLD       168 531 gg
BOO iPD  7709281114 0970        1150iS                        FLD       111 531 gg
BUA iPC  7709281114 1030        1290iS                        FLD       182 531 gg
BAD iPD  7709281114 1130        1450iS                        FLD       175 531 gg
                 1                                              D
BOO eP   7709281315 1810        1970iS                        FLD        81 532 gg
BAD iPD  7709281315 1810        1970iS                        FLD        98 532 gg
BUA eP   7709281315 1920        2160iS                        FLD           532 gg
                 1                                              D
MPRIiPC  7709281333 3940                                      FLD           533 g
BOO iPC  7709281333 4020        4180iS                        FLD       480 533 gg
BUA iP   7709281333 4080        4380iS                        FLD           533 gg
BAD iPD  7709281333 4190        4540iS                        FLD           533 gg
RCL iPC  7709281333 4320        4700iS                        FLD       520 533 gg
UDI iP   7709281333 4360        4840iS                        FLD       480 533 gg
COLIiPC  7709281333 4440        5000iS                        FLD       390 533 gg
TRI eP   7709281333 5390        6510iS                        FLD           533 gg
                 1                                              D
MPRIiP   7709281340 0400                                      FLD       600 534 g
BOO iPC  7709281340 0480         660iS                        FLD       570 534 gg
BUA iPD  7709281340 0530         820iS                        FLD       670 534 gg
BAD iPD  7709281340 0640         990iS                        FLD       680 534 gg
RCL iPC  7709281340 0780        1150iS                        FLD       600 534 gg
UDI iPD  7709281340 0810                                      FLD       590 534 g
COLIeP   7709281340 0880        1460iS                        FLD       430 534 gg
TRI iPC  7709281340 1710        2820iS                        FLD           534 gg
LJU eP   7709281340 2540        4030iS                        FLD           534 gg
BHG eP   7709281340 3000                                      FLD           534 g
OGA eP   7709281340 3050                                      FLD           534 g
MOA iPC  7709281340 3610        6200iS                        FLD           534 gg
                 1                                              D
MPRIiPC  7709281943 3700                                      FLD       187 535 g
BOO eP   7709281943 3770        3920iS                        FLD       128 535 gg
BUA iPC  7709281943 3870        4120iS                        FLD       201 535 gg
BAD eP   7709281943 3950        4300iS                        FLD       146 535 gg
RCL eP   7709281943 4110        4500eS                        FLD       138 535 gg
                 1                                              D
BOO iPC  7709281952 5460        5540iS                        FLD       111 536 gg
BUA eP   7709281952 5570        5760eS                        FLD        88 536 gg
MPRIiPC  7709281952 5590        5770iS                        FLD       106 536 gg
BAD eP   7709281952 5630        5850iS                        FLD       100 536 gg
                 1                                              D
BOO iPC  7709282057 5980        6040iS                        FLD        65 537 gg
MPRIeP   7709282058 0080         260iS                        FLD        76 537 gg
BUA eP   7709282058 0130         330iS                        FLD        54 537 gg
                 1                                              D
BOO iPD  7709282104 4510        4630iS                        FLD       228 538 gg
BUA eP   7709282104 4630        4830iS                        FLD       192 538 gg
BAD eP   7709282104 4670        4890iS                        FLD       175 538 gg
MPRIeP   7709282104 4670        4900iS                        FLD       216 538 gg
RCL eP   7709282104 5150        5760iS                        FLD       215 538 gg
                 1                                              D
BOO iPD  7709290106 3660        3730iS                        FLD        81 539 gg
BUA eP   7709290106 3780        3960iS                        FLD        66 539 gg
BAD eP   7709290106 3820        4020iS                        FLD        78 539 gg
MPRIiPD  7709290106 3840        4050iS                        FLD        58 539 gg
                 1                                              D
MPRIiPC  7709290259 5230        5370iS                        FLD           540 gg
BOO iPD  7709290259 5280        5460iS                        FLD       345 540 gg
BUA iPD  7709290259 5350        5620iS                        FLD           540 gg
BAD iPD  7709290259 5460        5830iS                        FLD           540 gg
RCL iPD  7709290259 5590        6020iS                        FLD           540 gg
COLIeP   7709290259 5710        6300iS                        FLD       267 540 gg
                 1                                              D
MPRIiPC  7709290619 1470        1580iS                        FLD           541 gg
BOO iPC  7709290619 1540        1730iS                        FLD       420 541 gg
BUA iP   7709290619 1590        1820iS                        FLD           541 gg
BAD iPD  7709290619 1700        2050iS                        FLD           541 gg
RCL iPC  7709290619 1840        2310iS                        FLD           541 gg
UDI iPD  7709290619 1870        2370iS                        FLD           541 gg
COLIiPC  7709290619 1950        2500iS                        FLD       360 541 gg
                 1                                              D
BOO iPC  7709291125 1720        1930iS                        FLD       173 542 gg
BUA iPC  7709291125 1770        2020iS                        FLD       187 542 gg
MPRIeP   7709291125 1870        2220iS                        FLD       170 542 gg
COLIeP   7709291125 1910        2250iS                        FLD       115 542 gg
                 1                                              D
MPRIiPC  7709291151 2550        2730iS                        FLD       196 543 gg
BOO iPD  7709291151 2600        2800iS                        FLD       121 543 gg
BUA iPC  7709291151 2700        3010iS                        FLD       146 543 gg
COLIeP   7709291151 3040        3680eS                        FLD       140 543 gg
                 1                                              D
MPRIiPC  7709291855 3510        3670iS                        FLD       101 544 gg
BOO eP   7709291855 3550        3720iS                        FLD        74 544 gg
BUA iPD  7709291855 3610        3850iS                        FLD        96 544 gg
                 1                                              D
MPRIiPC  7709301037 5330        5490iS                        FLD       131 545 gg
BOO iPD  7709301037 5390        5590iS                        FLD       120 545 gg
BUA eP   7709301037 5470        5730iS                        FLD       120 545 gg
BAD iPC  7709301037 5570        5920iS                        FLD       116 545 gg
RCL eP   7709301037 5680        6150iS                        FLD       151 545 gg
COLIeP   7709301037 5800                                      FLD           545 g
                 1                                              D
MPRIiPC  7709301310 5790        5900iS                        FLD       156 546 gg
BOO eP   7709301310 5860        6030iS                        FLD       116 546 gg
BUA eP   7709301310 5910        6160iS                        FLD       133 546 gg
BAD eP   7709301311 0010         330iS                        FLD       141 546 gg
                 1                                              D
BOO iPD  7709301513 5380        5570iS                        FLD       131 547 gg
MPRIiPC  7709301513 5330        5530iS                        FLD       180 547 gg
BUA iPD  7709301513 5470        5760iS                        FLD       176 547 gg
BAD iPD  7709301513 5570        5950iS                        FLD       166 547 gg
RCL iPC  7709301513 5670        6120iS                        FLD       160 547 gg
COLIeP   7709301513 5830        6420iS                        FLD       105 547 gg
                 1                                              D
MPRIiPC  7710010032 5370        5470iS                        FLD       235 548 gg
BOO iPD  7710010032 5440        5620iS                        FLD       141 548 gg
BUA eP   7710010032 5500        5750iS                        FLD       242 548 gg
BAD eP   7710010032 5620        5940iS                        FLD       206 548 gg
RCL eP   7710010032 5750        6200iS                        FLD       212 548 gg
                 1                                              D
BOO iPC  7710010315 1340        1450iS                        FLD       110 549 gg
MPRIiPC  7710010315 1420        1580iS                        FLD       126 549 gg
BUA iP   7710010315 1470        1670iS                        FLD       111 549 gg
BAD eP   7710010315 1570        1810iS                        FLD        88 549 gg
                 1                                              D
BOO iPD  7710010713 4000        4250iS                        FLD       128 550 gg
MPRIiPD  7710010713 4000        4260iS                        FLD       118 550 gg
BUA eP   7710010713 4200        4520iS                        FLD        95 550 gg
BAD iP   7710010713 4270        4650iS                        FLD       126 550 gg
RCL iP   7710010713 4310        4720iS                        FLD       105 550 gg
                 1                                              D
MPRIiPC  7710011305 4850        5020iS                        FLD       133 551 gg
BOO iPD  7710011305 4880        5060iS                        FLD       116 551 gg
BUA eP   7710011305 4960        5250iS                        FLD        88 551 gg
BAD eP   7710011305 5060        5420eS                        FLD       101 551 gg
                 1                                              D
MPRIiPC  7710020247 5810                                      FLD       252 552 g
BOO iPC  7710020247 5860        6060iS                        FLD       206 552 gg
BUA eP   7710020247 5920        6260iS                        FLD       243 552 gg
BAD iP   7710020248 0050         440iS                        FLD       235 552 gg
RCL eP   7710020248 0130         550iS                        FLD       202 552 gg
                 1                                              D
BOO iPC  7710020255 5680        5760iS                        FL            553 gg
MPRIiPD  7710020255 5800        6050eS                        FL            553 gg
                 1                                               
MPRIiPC  7710020407 4420                                      FLD       235 554 g
BOO eP   7710020407 4520        4700iS                        FLD       155 554 gg
BUA eP   7710020407 4560        4850iS                        FLD       200 554 gg
BAD eP   7710020407 4680        5020iS                        FLD       222 554 gg
RCL iPC  7710020407 4820        5240iS                        FLD       211 554 gg
COLIeP   7710020407 4920        5450iS                        FLD       123 554 gg
                 1                                              D
MPRIiPC  7710021149 5990        6470iS                        FLD       337 555 gg
BOO iPC  7710021150 0080         550iS                        FLD       357 555 gg
BUA iPC  7710021150 0190         770iS                        FLD           555 gg
BAD eP   7710021150 0290         970iS                        FLD           555 gg
COLIeP   7710021150 0530        1400iS                        FLD       262 555 gg
                 1                                              D
BOO iPC  7710021232 4550        4710iS                        FLD       128 556 gg
BAD iPD  7710021232 4600        4810iS                        FLD       202 556 gg
BUA iPC  7710021232 4640        4910iS                        FLD       203 556 gg
MPRIiPD  7710021232 4700        5020iS                        FLD       141 556 gg
COLIiP   7710021232 4830                                      FLD           556 g
                 1                                              D
MPRIiPC  7710021654 1970        2100iS                        FLD       133 557 gg
BOO iPC  7710021654 2010        2180iS                        FLD       167 557 gg
BUA iPC  7710021654 2080        2340iS                        FLD       160 557 gg
                 1                                              D
BOO iPC  7710021858 4990        5100iS                        FLD       111 558 gg
MPRIeP   7710021858 5080        5260iS                        FLD       111 558 gg
BAD    4 7710021858 0000        5400eS                        FLD           558  g
                 1                                              D
BOO iPD  7710041238 1230        1290iS                        FLD       146 559 gg
BUA eP   7710041238 1330        1490eS                        FLD       140 559 gg
MPRIeP   7710041238 1370        1550iS                        FLD       126 559 gg
BAD eP   7710041238 1450        1600iS                        FLD       120 559 gg
                 1                                              D
BOO iPC  7710041616 0550         650iS                        FLD        98 560 gg
MPRIiP   7710041616 0630         800iS                        FLD        90 560 gg
BUA ePD  7710041616 0680         930eS                        FLD        95 560 gg
BAD eP   7710041616 0780        1050eS                        FLD        83 560 gg
                 1                                              D
BAD iPC  7710041721 5260        5400iS                        FLD       190 561 gg
BOO iPD  7710041721 5390        5650iS                        FLD       180 561 gg
BUA eP   7710041721 5430        5670eS                        FLD       163 561 gg
COLIeP   7710041721 5410        5680iS                        FLD        85 561 gg
MPRIeP   7710041721 5560        5950eS                        FLD        95 561 gg
                 1                                              D
BOO iPC  7710042035 5940                                      FLD       126 562 g
MPRIePD  7710042036 0020         180iS                        FLD       163 562 gg
BUA iPD  7710042036 0070         280iS                        FLD       143 562 gg
BAD ePC  7710042036 0140         430iS                        FLD       116 562 gg
                 1                                              D
MPRIiPC  7710050046 1350        1500iS                        FLD       131 563 gg
BOO iPD  7710050046 1390        1560iS                        FLD       131 563 gg
BUA eP   7710050046 1500        1730eS                        FLD       151 563 gg
BAD eP   7710050046 1620        1930eS                        FLD        79 563 gg
RCL eP   7710050046 1730        2210eS                        FLD       126 563 gg
                 1                                              D
BOO iPC  7710050947 3830        3950iS                        FLD       200 564 gg
BUA eP   7710050947 3900        4120iS                        FLD       160 564 gg
MPRIiPD  7710050947 3910        4130iS                        FLD       185 564 gg
BAD iPD  7710050947 3940        4220iS                        FLD       170 564 gg
COLIeP   7710050947 4190        4660eS                        FLD           564 gg
RCL eP   7710050947 4380        4940eS                        FLD           564 gg
                 1                                              D
BOO iPC  7710051238 3060        3270iS                        FLD       210 565 gg
MPRIiPC  7710051238 3000                                      FLD       250 565 g
BUA iP   7710051238 3150        3500iS                        FLD       240 565 gg
BAD iPD  7710051238 3250        3660iS                        FLD       230 565 gg
RCL ePC  7710051238 3300        3750iS                        FLD       230 565 gg
COLIePC  7710051238 3500        4110eS                        FLD       150 565 gg
                 1                                              D
BAD iPC  7710051322 4250        4360iS                        FL         70 566 gg
BUA eP   7710051322 4340        4600eS                        FL            566 gg
                 1                                               
MPRIiPC  7710051505 3910        4010iS                        FLD       210 567 gg
BOO iPD  7710051505 3980        4160iS                        FLD       200 567 gg
BUA ePD  7710051505 4090        4360iS                        FLD       200 567 gg
BAD eP   7710051505 4160        4510iS                        FLD       190 567 gg
RCL iPD  7710051505 4290        4750iS                        FLD       170 567 gg
UDI eP   7710051505 4360        4840eS                        FLD       200 567 gg
                 1                                              D
MPRIiPC  7710051625 2860        3010iS                        FLD       210 568 gg
BOO iPC  7710051625 2910        3100iS                        FLD       190 568 gg
BUA iPD  7710051625 2980        3280iS                        FLD       200 568 gg
BAD iPD  7710051625 3090        3470iS                        FLD       190 568 gg
RCL eP   7710051625 3210        3660iS                        FLD       160 568 gg
UDI eP   7710051625 3340        3810eS                        FLD       200 568 gg
COLIeP   7710051625 3330        3900eS                        FLD       120 568 gg
                 1                                              D
BAD iPC  7710051821 3950        4110iS                        FL        135 569 gg
BOO eP   7710051821 4070        4320iS                        FL        111 569 gg
COLIeP   7710051821 4110        4400eS                        FL        120 569 gg
                 1                                               
MPRIiPC  7710060116 1490        1590iS                        FLD       180 570 gg
BOO eP   7710060116 1570        1780iS                        FLD       140 570 gg
BUA eP   7710060116 1640        1920iS                        FLD       120 570 gg
BAD eP   7710060116 1730        2080iS                        FLD       115 570 gg
RCL eP   7710060116 1880        2300iS                        FLD       172 570 gg
UDI eP   7710060116 1900        2400eS                        FLD       180 570 gg
COLIeP   7710060116 2000        2520eS                        FLD       100 570 gg
                 1                                              D
MPRIiPC  7710060451 0430         540iS                        FLD       180 571 gg
BOO eP   7710060451 0510         690iS                        FLD       150 571 gg
BUA eP   7710060451 0570         830iS                        FLD       150 571 gg
RCL eP   7710060451 0680                                      FLD       180 571 g
BAD eP   7710060451 0680        1020iS                        FLD       150 571 gg
                 1                                              D
TRI    4 7710061425 0000        2450iS                        SLD       550 572  g
LJU eP   7710061425 1880        2450iS                        SLD           572 gg
CEY eP   7710061425 2000        2690iS                        SLD           572 gg
                 1                                              D
BOO iP   7710070457 2560        2700iS                        FL        150 573 gg
BUA    4 7710070457 0000        2940eS                        FL        108 573  g
BAD    4 7710070457 0000        3040eS                        FL        120 573  g
                 1                                               
BOO iP   7710070912 4430                                      FLD       110 574 g
BUA iP   7710070912 4540        4700iS                        FLD       110 574 gg
BAD iP   7710070912 4580        4790iS                        FLD       110 574 gg
                 1                                              D
BOO eP   7710071003 2040        2240iS                        FLD       300 575 gg
BUA eP   7710071003 2070        2370iS                        FLD       400 575 gg
BAD eP   7710071003 2180        2530iS                        FLD       432 575 gg
RCL eP   7710071003 2330        2800iS                        FLD       450 575 gg
COLIeP   7710071003 2430        3000eS                        FLD       297 575 gg
                 1                                              D
LJU eP   7710071438 1700        2320iS                        SLD           576 gg
TRI eP   7710071438 1780        2380iS                        SLD       550 576 gg
CEY    4 7710071438 0000        2580iS                        SLD           576  g
                 1                                              D
BOO iPC  7710071459 5420        5630iS                        FLD       160 577 gg
BUA iPC  7710071459 5490        5740iS                        FLD       178 577 gg
BAD iPC  7710071459 5580        5920iS                        FLD       182 577 gg
RCL iPD  7710071459 5710        6150iS                        FLD       191 577 gg
COLIiPC  7710071459 5820        6400eS                        FLD       123 577 gg
                 1                                              D
BOO iPC  7710071554 4490        4670iS                        FLD       120 578 gg
BUA iPC  7710071554 4540        4780iS                        FLD       126 578 gg
BAD iPC  7710071554 4640        4960iS                        FLD       120 578 gg
RCL iPD  7710071554 4830        5290iS                        FLD       110 578 gg
COLIeP   7710071554 4880                                      FLD           578 g
                 1                                              D
BOO iP   7710080149 5750        5810iS                        FLD       140 579 gg
BUA iP   7710080149 5850        6030iS                        FLD        90 579 gg
BAD iP   7710080149 5920        6120iS                        FLD        80 579 gg
COLIeP   7710080150 0130         590iS                        FLD           579 gg
                 1                                              D
BOO iPC  7710081113 3950        4150iS                        FLD       180 580 gg
BUA iPD  7710081113 4040        4360iS                        FLD       190 580 gg
BAD iPD  7710081113 4140        4530iS                        FLD       180 580 gg
RCL iPD  7710081113 4220        4670iS                        FLD       200 580 gg
COLIiPC  7710081113 4390        5010iS                        FLD       130 580 gg
                 1                                              D
BOO iPC  7710081158 5440        5580iS                        FLD        80 581 gg
BUA iPC  7710081158 5490        5700iS                        FLD       100 581 gg
BAD iPC  7710081158 5550        5780iS                        FLD        90 581 gg
                 1                                              D
BAD iPD  7710081822 4910        5060iS                        FLD        80 582 gg
BOO iPC  7710081822 4940        5120iS                        FLD        60 582 gg
BUA iPC  7710081822 5020        5260iS                        FLD        60 582 gg
                 1                                              D
BOO iPD  7710090812 2430        2630iS                        FLD       100 583 gg
BUA iPD  7710090812 2510        2800iS                        FLD       170 583 gg
BAD iPD  7710090812 2620        2980iS                        FLD       140 583 gg
RCL iPD  7710090812 2720        3170iS                        FLD       120 583 gg
COLIeP   7710090812 2870        3470eS                        FLD       130 583 gg
                 1                                              D
BOO iPC  7710100627 2730        2920iS                        FLD       180 584 gg
BUA iPC  7710100627 2790        3070iS                        FLD       200 584 gg
BAD iPD  7710100627 2890        3240iS                        FLD       190 584 gg
RCL iPD  7710100627 3010        3440iS                        FLD       180 584 gg
COLIiPC  7710100627 3140        3740iS                        FLD       110 584 gg
                 1                                              D
BOO eP   7710110048 3050        3270iS                        FLD       108 585 gg
BUA eP   7710110048 3110        3360iS                        FLD       143 585 gg
BAD eP   7710110048 3200        3540iS                        FLD       141 585 gg
COLIeP   7710110048 3440        3990iS                        FLD       100 585 gg
                 1                                              D
BOO iP   7710110302 3630        3710iS                        FLD       153 586 gg
BUA eP   7710110302 3720        3910iS                        FLD       156 586 gg
BAD eP   7710110302 3810        4030iS                        FLD       155 586 gg
                 1                                              D
BOO iPD  7710110626 3130        3290iS                        FLD        96 587 gg
BAD eP   7710110626 3260        3510iS                        FLD       103 587 gg
BUA iPC  7710110626 3270        3570iS                        FLD       101 587 gg
                 1                                              D
BOO iPD  7710110855 0810        1000iS                        FLD       105 588 gg
BUA eP   7710110855 0910        1210eS                        FLD       101 588 gg
BAD eP   7710110855 1000        1380eS                        FLD       111 588 gg
RCL    4 7710110855 0000        1560iS                        FLD           588  g
COLIeP   7710110855 1240        1850eS                        FLD       116 588 gg
                 1                                              D
BOO iP   7710111052 0820         890iS                        FL         90 589 gg
BUA eP   7710111052 0990        1190iS                        FL         60 589 gg
                 1                                               
BOO iPC  7710111141 5710        5790iS                        FL         50 590 gg
                 1                                               
BOO iPC  7710111151 1620          -0iS                        FLD       192 591 gg
BUA iP   7710111151 1720        2050iS                        FLD       192 591 gg
BAD iPC  7710111151 1820        2210iS                        FLD       187 591 gg
RCL eP   7710111151 1860        2290iS                        FLD       166 591 gg
COLIeP   7710111151 2060        2680eS                        FLD       133 591 gg
                 1                                              D
BAD iPC  7710111608 2360        2550iS                        FLD        86 592 gg
BOO iP   7710111608 2420        2670iS                        FLD        66 592 gg
BUA    4 7710111608 0000        2780iS                        FLD           592  g
COLI   4 7710111608 0000        2860iS                        FLD           592  g
                 1                                              D
BOO iPD  7710111753 4080        4160iS                        FLD        83 593 gg
BUA eP   7710111753 4240        4450iS                        FLD        63 593 gg
BAD eP   7710111753 4290        4510iS                        FLD        66 593 gg
                 1                                              D
BOO iPC  7710112009 3550        3750iS                        FLD       222 594 gg
BUA ePC  7710112009 3650        4020iS                        FLD       232 594 gg
BAD iPD  7710112009 3750        4130iS                        FLD       213 594 gg
RCL eP   7710112009 3850        4320iS                        FLD       220 594 gg
COLIeP   7710112009 4000                                      FLD       131 594 g
TRI    4 7710112009 0000        6360iS 2                      FLD           594  g
                 1                                              D
BOO iPD  7710121356 1320        1400iS                        FLD        86 595 gg
BUA eP   7710121356 1480        1630iS                        FLD        50 595 gg
BAD eP   7710121356 1530        1720iS                        FLD        81 595 gg
                 1                                              D
BOO iPC  7710121951 4820        4990iS                        FLD        78 596 gg
BUA eP   7710121951 4970        5240iS                        FLD        86 596 gg
BAD eP   7710121951 5080        5370iS                        FLD        93 596 gg
                 1                                              D
BOO eP   7710130151 2170        2400iS                        FLD       238 597 gg
BUA eP   7710130151 2210        2480iS                        FLD       355 597 gg
BAD eP   7710130151 2310        2660iS                        FLD       322 597 gg
RCL eP   7710130151 2450        2930iS                        FLD       307 597 gg
COLIeP   7710130151 2560        3140iS                        FLD       223 597 gg
                 1                                              D
BAD eP   7710132236 5690        5850iS                        FL        120 598 gg
BOO eP   7710132236 5800        6060iS                        FL        100 598 gg
                 1                                               
BOO eP   7710140638 4300        4370iS                        FL         80 599 gg
                 1                                               
BOO iPD  7710141538 0570         650iS                        FL        170 600 gg
                 1                                               
MPRIiPC  7710142011 5670        5870iS                        FLD           601 gg
BUA iPD  7710142011 5810                                      FLD           601 g
BOO iPC  7710142011 5770        5990iS                        FLD           601 gg
BAD iPD  7710142011 5920        6260iS                        FLD           601 gg
UDI iPD  7710142012 0070         520iS                        FLD           601 gg
RCL iPD  7710142012 0050         500iS                        FLD           601 gg
COLIiPD  7710142012 0160         640iS                        FLD           601 gg
TRI iPD  7710142012 0850        2090iS                        FLD      1600 601 gg
LJU eP   7710142012 1660        3200iS                        FLD           601 gg
CEY eP   7710142012 1650        3260iS                        FLD           601 gg
BHG iPC  7710142012 2230                                      FLD           601 g
MOA iPC  7710142012 2920        5400iS                        FLD           601 gg
SAL eP   7710142012 2920        5570iS                        FLD           601 gg
KMR iPC  7710142012 3080        5700iS                        FLD           601 gg
                 1                                              D
MPRIeP   7710142013 5880        5990iS                        FLD        60 602 gg
