index;event-id;origin_time(UTC);t_err;lat;lon;h_err;depth;v_err;gap;ml;md;place;event_type
01028;2024_01028;2024-07-17T18:52:53.780; 0.19;46.4118;12.8507;  0.5;  5.6;  0.5; 65; 0.4; 0.9;VILLA SANTINA (FRIULI);[earthquake]
01029;2024_01029;2024-07-17T21:26:39.010; 0.25;46.5803;14.0387;  1.0;  9.1;  1.0;215; 1.3; 2.1;LEDENITZEN (AUSTRIA);[earthquake]
01030;2024_01030;2024-07-17T21:39:58.060; 0.21;46.0342;10.5732;  1.9;  3.0;  1.9;210; 0.8; 1.8;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01031;2024_01031;2024-07-17T21:54:04.690; 0.13;46.0248;10.4308;  2.0;  3.0;  2.0;253; 0.8; 1.5;CAPO DI PONTE (LOMBARDIA);[earthquake]
01032;2024_01032;2024-07-17T23:24:46.790; 0.17;46.5077;12.6595;  0.8;  1.6;  0.8;139; 0.7; 1.6;SAPPADA (VENETO);[earthquake]
01033;2024_01033;2024-07-17T23:43:04.570; 0.17;46.0347;10.5678;  0.7;  2.6;  0.7;168; 1.2; 2.1;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01034;2024_01034;2024-07-18T00:40:19.980; 0.09;46.1930;13.7287;  0.9; 14.8;  0.9;136; 0.3; 1.0;TOLMIN (SLOVENIA);[earthquake]
01035;2024_01035;2024-07-18T01:37:12.240; 0.21;46.2705;13.5828;  0.4;  7.2;  0.4; 74; 1.6; 2.3;KOBARID (SLOVENIA);[earthquake]
01036;2024_01036;2024-07-18T07:06:09.670; 0.18;46.0432;14.1712;  1.3; 11.6;  1.3;216; 1.2; 1.9;ZIRI (SLOVENIA);[earthquake]
01037;2024_01037;2024-07-18T08:26:16.440; 0.07;46.1487;10.5322;  1.7;  3.1;  1.7;275; 1.1; 1.8;M.ADAMELLO (LOMBARDIA);[earthquake]
01038;2024_01038;2024-07-18T10:05:12.820; 0.13;46.1825;11.2095;  0.7; 11.4;  0.7; 93; 0.8; 1.8;CEMBRA (TRENTINO);[earthquake]
01039;2024_01039;2024-07-18T10:21:40.260; 0.20;46.3317;13.2743;  0.5;  9.7;  0.5; 59; 3.2; 3.3;LUSEVERA (FRIULI);[earthquake]
01040;2024_01040;2024-07-18T17:49:59.660; 0.03;46.0417;10.5562;  0.5;  2.8;  0.5;173; 1.1; 2.2;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01041;2024_01041;2024-07-18T19:26:10.710; 0.06;46.4860;13.0643;  0.3;  6.1;  0.3;169; 0.0; 0.6;ARTA (FRIULI);[earthquake]
01042;2024_01042;2024-07-18T20:27:16.350; 0.08;46.0508;10.5653;  0.9;  3.6;  0.9;234; 1.1; 1.2;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01043;2024_01043;2024-07-18T21:19:21.050; 0.10;46.0667;10.5845;  0.5;  3.3;  0.5;108; 1.0; 1.0;BREGUZZO (TRENTINO);[earthquake]
01044;2024_01044;2024-07-18T21:48:45.890; 0.05;46.0312;10.5733;  0.4;  0.5;  0.4;206; 0.8; 0.7;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01045;2024_01045;2024-07-18T22:21:54.670; 0.28;46.0620;10.5697;  0.8;  1.9;  0.8; 82; 1.9; 2.2;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01046;2024_01046;2024-07-19T00:30:59.890; 0.02;46.0168;10.5382;  0.2;  1.4;  0.2;171; 0.8; 1.3;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01047;2024_01047;2024-07-19T00:59:15.080; 0.37;46.0632;10.5698;  1.2;  1.9;  1.2;107; 1.1; 1.7;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01048;2024_01048;2024-07-19T02:37:24.840; 0.17;46.0237;10.5600;  0.5;  3.0;  0.5;100; 1.2; 1.8;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01049;2024_01049;2024-07-19T07:07:39.240; 0.52;46.0675;14.2117;  1.8; 12.8;  1.8; 94; 1.2; 1.5;HORJUL (SLOVENIA);[earthquake]
01050;2024_01050;2024-07-19T08:50:17.200; 0.19;45.7473;14.0555;  0.7; 15.7;  0.7; 78; 1.3; 1.8;SENOZECE (SLOVENIA);[earthquake]
01051;2024_01051;2024-07-19T15:45:24.470; 0.03;46.0268;10.4703;  0.9;  3.0;  0.9;223; 0.7; 1.1;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01052;2024_01052;2024-07-19T20:12:59.380; 0.32;46.0607;10.5767;  1.4;  1.7;  1.4;133; 1.1; 1.9;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01053;2024_01053;2024-07-20T09:46:43.510; 0.17;46.0170;10.4422;  0.4;  2.9;  0.4;127; 1.9; 2.2;CAPO DI PONTE (LOMBARDIA);[earthquake]
01054;2024_01054;2024-07-20T11:02:33.030; 0.28;45.9993;10.4363;  1.9;  1.0;  1.9;235; 1.2; 1.6;NIARDO (LOMBARDIA);[earthquake]
01055;2024_01055;2024-07-20T11:05:42.500; 0.27;46.0492;10.5730;  0.8;  2.2;  0.8; 66; 1.7; 2.1;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01056;2024_01056;2024-07-20T14:18:33.480; 0.07;46.0197;10.4247;  0.5;  1.6;  0.5;254; 1.6; 1.9;CAPO DI PONTE (LOMBARDIA);[earthquake]
01057;2024_01057;2024-07-20T17:07:47.660; 0.13;46.0638;10.5903;  0.6;  3.3;  0.6;185; 1.1; 1.5;BREGUZZO (TRENTINO);[earthquake]
01058;2024_01058;2024-07-20T18:58:05.640; 0.09;46.4918;13.6983;  0.6;  0.9;  0.6;258; 0.2; 0.7;FUSINE (FRIULI);[earthquake]
01059;2024_01059;2024-07-20T20:45:43.100; 0.12;46.0158;10.4243;  0.9;  2.7;  0.9;183; 1.3; 1.3;CAPO DI PONTE (LOMBARDIA);[earthquake]
01060;2024_01060;2024-07-20T22:40:39.600; 0.10;46.4267;12.5045;  0.3;  6.2;  0.3;142; 1.0; 1.7;LORENZAGO DI CADORE (VENETO);[earthquake]
01061;2024_01061;2024-07-21T00:21:47.430; 0.06;46.3833;13.6737;  0.2;  8.1;  0.2;158; 0.4; 0.9;SOCA (SLOVENIA);[earthquake]
01062;2024_01062;2024-07-21T00:23:59.410; 0.36;45.4703;11.4133;  2.7; 19.6;  2.7;283; 1.1; 2.0;MONTEBELLO VICENTINO (VENETO);[earthquake]
01063;2024_01063;2024-07-21T03:48:32.040; 0.11;45.8378;11.0912;  3.1; 10.7;  3.1;207; 0.1; 1.1;FOLGARIA (TRENTINO);[earthquake]
01064;2024_01064;2024-07-21T07:32:50.540; 0.38;46.3417;10.8432;  1.2;  9.6;  1.2; 91; 0.8; 1.7;MALE' (TRENTINO);[earthquake]
01065;2024_01065;2024-07-21T11:05:23.960; 0.33;46.0382;10.5542;  1.6;  4.3;  1.6;132; 1.3; 1.9;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01066;2024_01066;2024-07-21T14:05:05.550; 0.12;46.0092;10.4482;  0.5;  1.6;  0.5;172; 1.2; 1.9;CAPO DI PONTE (LOMBARDIA);[earthquake]
01067;2024_01067;2024-07-21T14:23:02.450; 0.13;46.0273;10.4083;  0.8;  3.9;  0.8;267; 1.5; 2.0;CAPO DI PONTE (LOMBARDIA);[earthquake]
01068;2024_01068;2024-07-21T18:18:10.580;-----;46.0308;10.5533;  0.1;  2.2;  0.1;185; 0.9; 1.8;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01069;2024_01069;2024-07-21T19:36:18.080; 0.10;46.0197;10.5563;  0.5;  2.5;  0.5;121; 1.1; 1.3;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01070;2024_01070;2024-07-21T20:47:45.560; 0.22;46.0440;10.5640;  0.8;  0.3;  0.8;102; 0.9; 1.8;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01071;2024_01071;2024-07-21T23:36:13.590; 0.09;46.0227;10.4692;  0.8;  3.7;  0.8;220; 1.1; 1.7;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01072;2024_01072;2024-07-22T04:22:13.910; 0.06;45.8243;11.3633;  0.7;  8.1;  0.7;214; 0.7;----;ARSIERO (VENETO);[earthquake]
01073;2024_01073;2024-07-22T08:58:47.710; 0.04;45.8310;11.3710;  0.4;  5.2;  0.4;209; 0.7;----;ARSIERO (VENETO);[earthquake]
01074;2024_01074;2024-07-22T09:28:03.190; 0.53;46.6315;13.8307;  8.2; 12.0;  8.2;280; 0.8;----;VILLACH (AUSTRIA);[earthquake]
01075;2024_01075;2024-07-22T19:08:53.220; 0.26;46.0283;10.4603;  1.8;  1.9;  1.8;234; 1.0;----;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01076;2024_01076;2024-07-23T00:17:17.770; 0.30;45.7113;10.6168;  1.3;  8.6;  1.3;231; 1.2;----;GARGNANO (LOMBARDIA);[earthquake]
01077;2024_01077;2024-07-23T00:41:49.080; 0.13;46.2155;10.5778;  0.3;  1.5;  0.3;136; 0.9;----;TEMU (LOMBARDIA);[earthquake]
01078;2024_01078;2024-07-23T05:32:13.110; 0.34;46.2215;10.5792;  0.6;  1.6;  0.6;124; 1.6;----;CIMA PRESANELLA (TRENTINO);[earthquake]
01079;2024_01079;2024-07-23T08:06:11.340; 0.11;45.5630;13.8910;  0.7;  7.9;  0.7;155; 1.4;----;S.SERGIO (SLOVENIA);[earthquake]
01080;2024_01080;2024-07-23T12:07:44.990; 0.10;46.0195;10.4513;  0.5;  0.1;  0.5;234; 1.2;----;CAPO DI PONTE (LOMBARDIA);[earthquake]
01081;2024_01081;2024-07-23T13:07:03.580; 0.25;46.0257;10.5612;  0.8;  0.6;  0.8;127; 1.2;----;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01082;2024_01082;2024-07-23T14:01:36.540; 0.14;46.0242;10.4535;  1.0;  2.9;  1.0;236; 1.6;----;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01083;2024_01083;2024-07-23T15:09:43.860; 0.10;46.0183;10.4537;  0.8;  0.4;  0.8;231; 1.6;----;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01084;2024_01084;2024-07-23T18:09:07.520; 0.03;46.0360;10.5483;  0.1;  0.7;  0.1;189; 0.8;----;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01085;2024_01085;2024-07-23T18:34:03.640; 0.16;46.0230;10.5687;  1.3;  0.7;  1.3;188; 1.0;----;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01086;2024_01086;2024-07-23T18:53:13.890; 0.33;46.0333;10.5605;  1.3;  2.1;  1.3;162; 0.9;----;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01087;2024_01087;2024-07-23T19:38:23.670; 0.14;46.4840;13.6152;  0.4;  3.2;  0.4;155; 0.4;----;FUSINE (FRIULI);[earthquake]
01088;2024_01088;2024-07-23T20:50:27.700; 0.21;45.4553;14.3585;  0.9;  9.7;  0.9;160; 1.1;----;KLANA (CROAZIA);[earthquake]
01089;2024_01089;2024-07-23T22:07:03.890; 0.14;45.4303;14.3792;  1.4;  9.1;  1.4;288; 1.0;----;KLANA (CROAZIA);[earthquake]
01090;2024_01090;2024-07-24T00:18:58.960; 0.56;46.0618;10.5735;  1.1;  1.7;  1.1; 51; 1.6;----;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01091;2024_01091;2024-07-24T00:23:47.050; 0.06;46.0428;10.5557;  0.4;  1.8;  0.4;175; 0.9;----;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01092;2024_01092;2024-07-24T02:02:40.900; 0.11;46.2797;13.6640;  0.5;  3.9;  0.5;104; 0.3;----;KOBARID (SLOVENIA);[earthquake]
01093;2024_01093;2024-07-24T02:09:20.670; 0.10;46.2743;13.6560;  0.4;  4.0;  0.4;100; 0.3;----;KOBARID (SLOVENIA);[earthquake]
01094;2024_01094;2024-07-24T04:02:37.160; 0.14;46.0440;10.5645;  0.6;  0.7;  0.6;155; 1.1;----;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01095;2024_01095;2024-07-24T05:28:08.820; 0.09;46.0468;10.5582;  0.4;  3.0;  0.4;183; 1.1;----;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01096;2024_01096;2024-07-24T08:34:54.420; 0.18;46.1317;10.5620;  0.4;  0.4;  0.4;134; 1.5;----;M.ADAMELLO (LOMBARDIA);[earthquake]
01097;2024_01097;2024-07-24T09:01:24.400; 0.20;46.0413;10.5587;  0.8;  0.6;  0.8;148; 1.4;----;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01098;2024_01098;2024-07-24T09:15:22.410; 0.37;46.0390;10.5530;  3.2;  2.2;  3.2;160; 0.9;----;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01099;2024_01099;2024-07-24T09:27:59.390; 0.10;46.1255;10.5530;  0.9;  1.4;  0.9;257; 0.6;----;M.ADAMELLO (LOMBARDIA);[earthquake]
01100;2024_01100;2024-07-24T19:31:24.390; 0.15;46.0293;10.4385;  1.6;  0.9;  1.6;251; 0.8;----;CAPO DI PONTE (LOMBARDIA);[earthquake]
01101;2024_01101;2024-07-24T23:39:48.440; 0.09;46.0328;10.5427;  0.6;  2.6;  0.6;151; 0.9;----;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01102;2024_01102;2024-07-25T09:40:03.330; 0.15;46.0175;10.4407;  0.8;  0.8;  0.8;241; 1.4;----;CAPO DI PONTE (LOMBARDIA);[earthquake]
01103;2024_01103;2024-07-25T10:29:26.060; 0.18;46.2900;13.1803;  0.4;  8.4;  0.4; 66; 0.9;----;GEMONA (FRIULI);[earthquake]
01104;2024_01104;2024-07-25T16:45:55.070; 0.11;45.4625;14.3792;  1.3; 10.6;  1.3;179; 1.1;----;KLANA (CROAZIA);[earthquake]
01105;2024_01105;2024-07-25T21:44:31.270; 0.19;46.0152;10.4580;  1.0;  5.6;  1.0;224; 1.0;----;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01106;2024_01106;2024-07-25T21:52:22.440; 0.03;46.0188;10.4420;  0.4;  1.8;  0.4;241; 1.1;----;CAPO DI PONTE (LOMBARDIA);[earthquake]
01107;2024_01107;2024-07-25T22:57:02.700; 0.15;46.0503;10.5645;  0.6;  0.4;  0.6;166; 1.1;----;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01108;2024_01108;2024-07-25T23:07:23.760; 0.39;46.0342;10.4528;  2.9;  7.9;  2.9;246; 0.9;----;CAPO DI PONTE (LOMBARDIA);[earthquake]
01109;2024_01109;2024-07-25T23:26:30.780; 0.18;46.3152;13.1577;  0.7;  4.1;  0.7;108; 0.3;----;GEMONA (FRIULI);[earthquake]
01110;2024_01110;2024-07-26T00:33:19.190; 0.57;46.2298;12.4473;  0.7; 10.5;  0.7; 56; 1.4;----;PIEVE D'ALPAGO (VENETO);[earthquake]
01111;2024_01111;2024-07-26T09:03:07.970; 0.09;46.0530;10.5597;  0.4;  1.8;  0.4;171; 1.8;----;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01112;2024_01112;2024-07-26T17:55:53.410; 0.07;46.0480;10.5512;  0.3;  2.5;  0.3;158; 1.4; 1.7;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01113;2024_01113;2024-07-27T00:14:55.250; 0.11;46.0335;10.4698;  0.8;  4.7;  0.8;231; 0.5; 1.0;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01114;2024_01114;2024-07-27T09:10:14.730; 0.06;46.0358;10.5593;  0.3;  3.5;  0.3;139; 1.1; 1.9;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01115;2024_01115;2024-07-27T09:23:26.100; 0.06;46.3847;13.6687;  0.2;  8.9;  0.2;158; 1.2; 1.7;SOCA (SLOVENIA);[earthquake]
01116;2024_01116;2024-07-27T17:38:32.860; 0.18;46.3445;13.0782;  0.4;  2.2;  0.4;109; 0.5;----;MOGGIO UDINESE (FRIULI);[earthquake]
01117;2024_01117;2024-07-27T19:02:59.880; 0.18;46.3427;13.0727;  0.8;  2.6;  0.8;146; 0.3;----;TOLMEZZO (FRIULI);[earthquake]
01118;2024_01118;2024-07-27T22:10:01.380; 0.09;46.0367;10.5662;  0.5;  3.9;  0.5;170; 1.1; 1.4;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01119;2024_01119;2024-07-28T00:14:19.650; 0.26;46.3693;12.8365;  0.5;  3.2;  0.5; 90; 0.4;----;VILLA SANTINA (FRIULI);[earthquake]
01120;2024_01120;2024-07-28T02:58:03.330; 0.13;46.0748;10.5782;  0.6;  5.4;  0.6;202; 0.9; 1.5;BREGUZZO (TRENTINO);[earthquake]
01121;2024_01121;2024-07-28T04:35:40.450; 0.20;46.0368;10.5645;  0.7;  0.2;  0.7;126; 1.2; 1.7;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01122;2024_01122;2024-07-28T08:15:47.640; 0.03;46.2307;12.6127;  0.2;  6.1;  0.2;126; 0.5; 1.2;ANDREIS (FRIULI);[earthquake]
01123;2024_01123;2024-07-28T09:50:12.280; 0.10;46.2975;13.1907;  0.5;  9.3;  0.5;109; 0.9; 1.4;GEMONA (FRIULI);[earthquake]
01124;2024_01124;2024-07-29T01:36:06.460; 0.31;46.0483;10.5692;  1.4;  1.1;  1.4;108; 1.2;----;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01125;2024_01125;2024-07-29T04:56:33.120; 0.17;45.9457;13.3493;  0.4; 17.7;  0.4;136; 1.4; 2.0;MANZANO (FRIULI);[earthquake]
01126;2024_01126;2024-07-29T09:32:14.810; 0.32;46.3147;12.7295;  0.5;  9.3;  0.5; 76; 1.4;----;TRAMONTI DI SOTTO (FRIULI);[earthquake]
01127;2024_01127;2024-07-29T18:19:31.220; 0.11;46.3515;12.8213;  0.3;  4.6;  0.3;104; 0.3; 1.1;AMPEZZO (FRIULI);[earthquake]
01128;2024_01128;2024-07-29T18:38:39.200; 0.21;45.7715;10.9875;  0.7; 10.7;  0.7;140; 1.1; 2.1;ALA (TRENTINO);[earthquake]
01129;2024_01129;2024-07-30T01:44:57.660; 0.13;45.6922;11.1272;  0.5;  3.6;  0.5;135; 1.2; 2.1;CIMA CAREGA (TRENTINO);[earthquake]
01130;2024_01130;2024-07-30T04:33:20.360; 0.09;46.2083;13.2095;  0.4;  5.8;  0.4;155; 0.8; 1.5;TARCENTO (FRIULI);[earthquake]
01131;2024_01131;2024-07-30T07:13:44.220; 0.13;46.2358;13.2090;  1.0;  8.3;  1.0;176; 0.3; 1.0;TARCENTO (FRIULI);[earthquake]
01132;2024_01132;2024-07-30T08:48:31.890; 0.13;46.2168;13.2213;  0.8;  7.9;  0.8;142; 0.4; 1.0;TARCENTO (FRIULI);[earthquake]
01133;2024_01133;2024-07-30T20:20:00.170; 0.31;46.0227;10.4395;  0.7;  5.6;  0.7;176; 2.6; 2.8;CAPO DI PONTE (LOMBARDIA);[earthquake]
01134;2024_01134;2024-07-30T21:32:46.560; 0.04;46.0210;10.4170;  1.1;  2.3;  1.1;259; 1.4; 1.6;CAPO DI PONTE (LOMBARDIA);[earthquake]
01135;2024_01135;2024-07-30T22:21:09.940; 0.43;46.0565;10.4165; 15.9;  4.0; 15.9;283; 1.3; 1.4;CAPO DI PONTE (LOMBARDIA);[earthquake]
01136;2024_01136;2024-07-30T23:39:18.120; 0.09;46.0262;10.4133;  0.5;  5.0;  0.5;264; 1.7; 2.0;CAPO DI PONTE (LOMBARDIA);[earthquake]
01137;2024_01137;2024-07-31T01:20:44.210; 0.06;46.0255;10.4268;  0.4;  2.8;  0.4;233; 1.3; 1.8;CAPO DI PONTE (LOMBARDIA);[earthquake]
01138;2024_01138;2024-07-31T08:29:10.800; 0.26;46.0073;13.7358;  2.7; 11.4;  2.7;254; 1.4; 2.2;CEPOVAN (SLOVENIA);[earthquake]
01139;2024_01139;2024-07-31T10:11:04.990; 0.15;46.1560;10.4187;  0.9;  6.8;  0.9;156; 1.4; 2.0;SORICO (LOMBARDIA);[earthquake]
01140;2024_01140;2024-07-31T16:02:17.710; 0.11;46.2613;12.5578;  0.4;  7.0;  0.4; 76; 1.1; 1.7;CLAUT (FRIULI);[earthquake]
01141;2024_01141;2024-08-01T00:27:56.600; 0.09;46.6963;13.4405;  0.8;  4.8;  0.8;242; 0.2; 1.7;WEISSENSEE (AUSTRIA);[earthquake]
01142;2024_01142;2024-08-01T15:46:20.160; 0.12;46.2592;13.0978;  0.4;  7.9;  0.4; 98; 1.1; 1.3;GEMONA (FRIULI);[earthquake]
01143;2024_01143;2024-08-01T17:31:32.900; 0.13;46.0247;10.5475;  0.7;  4.1;  0.7;155; 1.0; 1.1;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01144;2024_01144;2024-08-01T22:32:36.520; 0.22;46.0338;10.4473;  1.1;  5.5;  1.1;225; 1.5; 1.6;CAPO DI PONTE (LOMBARDIA);[earthquake]
01145;2024_01145;2024-08-02T06:39:07.770; 0.08;46.0308;10.5528;  0.3;  2.9;  0.3;128; 1.9; 2.2;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01146;2024_01146;2024-08-03T08:08:39.240; 0.09;46.0483;10.5608;  0.4;  2.7;  0.4;162; 1.8; 1.8;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01147;2024_01147;2024-08-03T21:00:41.310; 0.04;46.0172;10.4213;  0.7;  4.7;  0.7;254; 1.1; 1.2;CAPO DI PONTE (LOMBARDIA);[earthquake]
01148;2024_01148;2024-08-04T01:09:11.860; 0.19;46.0068;10.4853;  2.5;  1.1;  2.5;190; 1.0; 0.9;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01149;2024_01149;2024-08-04T11:32:10.670; 0.13;46.3775;13.0232;  0.5;  9.6;  0.5;119; 0.6; 1.1;TOLMEZZO (FRIULI);[earthquake]
01150;2024_01150;2024-08-05T00:19:16.470; 0.27;46.4482;10.6888;  1.7;  9.3;  1.7;160; 0.6;----;M.CEVEDALE (TRENTINO);[earthquake]
01151;2024_01151;2024-08-05T00:27:11.100; 0.13;46.3913;13.1030;  0.8; 13.9;  0.8;126;-0.2;----;MOGGIO UDINESE (FRIULI);[earthquake]
01152;2024_01152;2024-08-05T01:35:36.310; 0.18;46.0165;10.4437;  1.1;  1.9;  1.1;238; 0.9;----;CAPO DI PONTE (LOMBARDIA);[earthquake]
01153;2024_01153;2024-08-05T01:48:34.950; 0.10;46.0287;10.4743;  0.3;  3.0;  0.3;160; 1.2; 1.9;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01154;2024_01154;2024-08-05T02:01:07.530; 0.15;46.2203;10.5798;  0.9;  2.1;  0.9;186; 0.9;----;CIMA PRESANELLA (TRENTINO);[earthquake]
01155;2024_01155;2024-08-05T03:00:52.560; 0.29;46.2213;10.5898;  1.2;  2.8;  1.2;183; 0.9;----;CIMA PRESANELLA (TRENTINO);[earthquake]
01156;2024_01156;2024-08-05T03:14:40.380; 0.09;46.0217;10.4860;  0.3;  3.3;  0.3;155; 1.3; 1.6;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01157;2024_01157;2024-08-05T03:57:57.700; 0.09;46.0213;10.4845;  0.4;  3.4;  0.4;155; 1.6; 1.9;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01158;2024_01158;2024-08-05T04:14:58.800; 0.16;46.2172;10.5853;  0.4;  1.5;  0.4;134; 1.3;----;CIMA PRESANELLA (TRENTINO);[earthquake]
01159;2024_01159;2024-08-05T10:17:16.750; 0.15;46.2227;10.5798;  0.4;  2.2;  0.4;186; 1.4;----;CIMA PRESANELLA (TRENTINO);[earthquake]
01160;2024_01160;2024-08-05T19:17:42.150; 0.13;46.0617;10.5880;  0.6;  4.1;  0.6;183; 1.1;----;BREGUZZO (TRENTINO);[earthquake]
01161;2024_01161;2024-08-05T21:53:26.460; 0.08;46.0232;10.4392;  0.3;  2.3;  0.3;176; 1.5; 1.7;CAPO DI PONTE (LOMBARDIA);[earthquake]
01162;2024_01162;2024-08-05T23:18:31.290; 0.11;46.1660;10.4332;  0.7;  1.6;  0.7;170; 0.9;----;SORICO (LOMBARDIA);[earthquake]
01163;2024_01163;2024-08-06T01:02:30.650; 0.18;46.5920;10.7430;  0.5;  4.1;  0.5; 84; 0.4;----;SILANDRO (ALTO ADIGE);[earthquake]
01164;2024_01164;2024-08-06T01:52:19.090; 0.10;46.3755;13.6713;  0.5;  7.3;  0.5;152; 0.2;----;SOCA (SLOVENIA);[earthquake]
01165;2024_01165;2024-08-06T11:47:07.260; 0.05;46.0193;10.4397;  0.4;  1.5;  0.4;243; 1.5;----;CAPO DI PONTE (LOMBARDIA);[earthquake]
01166;2024_01166;2024-08-06T19:25:25.560; 0.18;46.3575;13.1818;  0.4;  6.2;  0.4; 79; 0.4;----;MOGGIO UDINESE (FRIULI);[earthquake]
01167;2024_01167;2024-08-06T20:46:34.420; 0.21;46.1707;10.4415;  0.9;  2.8;  0.9;167; 1.1;----;EDOLO (LOMBARDIA);[earthquake]
01168;2024_01168;2024-08-06T23:16:19.170; 0.22;45.9855;10.4955;  2.2;  2.2;  2.2;214; 0.5;----;M.BRUFFONE (LOMBARDIA);[earthquake]
01169;2024_01169;2024-08-06T23:31:49.430; 0.12;46.0640;10.5678;  0.7;  2.6;  0.7;190; 1.5;----;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01170;2024_01170;2024-08-06T23:39:51.280; 0.10;46.0565;10.5698;  0.4;  1.4;  0.4; 74; 2.4;----;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01171;2024_01171;2024-08-07T04:06:45.320; 0.11;46.1652;10.4397;  0.4;  1.7;  0.4;168; 1.2;----;SORICO (LOMBARDIA);[earthquake]
01172;2024_01172;2024-08-07T06:16:50.470; 0.09;46.0542;10.5755;  0.4;  3.7;  0.4;173; 0.9;----;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01173;2024_01173;2024-08-07T07:13:26.840; 0.11;46.0553;10.5838;  0.6;  2.3;  0.6;175; 1.2;----;BREGUZZO (TRENTINO);[earthquake]
01174;2024_01174;2024-08-07T14:25:07.250; 0.05;46.0178;10.4373;  0.5;  3.4;  0.5;244; 1.1;----;CAPO DI PONTE (LOMBARDIA);[earthquake]
01175;2024_01175;2024-08-07T19:17:02.580; 0.12;46.1360;13.9675;  0.6;  8.4;  0.6;202; 0.6;----;CERKNO (SLOVENIA);[earthquake]
01176;2024_01176;2024-08-07T23:39:44.770; 0.11;46.0390;10.5735;  0.5;  3.1;  0.5;176; 0.9;----;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01177;2024_01177;2024-08-09T06:57:05.140; 0.22;46.0152;10.5485;  0.7;  4.2;  0.7;115; 1.9;----;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01178;2024_01178;2024-08-09T07:05:59.510; 0.08;46.0172;10.5637;  0.3;  1.9;  0.3;100; 1.6;----;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01179;2024_01179;2024-08-09T18:10:58.090; 0.34;46.2458;13.7452;  0.8;  0.9;  0.8;100; 1.4; 2.1;TOLMIN (SLOVENIA);[earthquake]
01180;2024_01180;2024-08-10T00:38:33.040; 0.33;46.3537;13.1537;  5.8;  7.0;  5.8;207; 0.0; 1.0;MOGGIO UDINESE (FRIULI);[earthquake]
01181;2024_01181;2024-08-10T07:11:36.640; 0.09;46.0215;10.4883;  0.4;  3.3;  0.4;188; 1.8;----;M.RE DI CASTELLO (LOMBARDIA);[earthquake]
01182;2024_01182;2024-08-10T11:05:58.470; 0.10;46.4823;12.8188;  0.8;  4.7;  0.8;211; 0.3; 1.1;SAURIS (FRIULI);[earthquake]
